canal_id,nombre_canal,categoria,provincia,ciudad,suscriptores,certeza,metodo_deteccion,indicadores_argentinidad,url,fecha_deteccion
UCRq4cdMm6vAyMLbjZy3WDfA,DAMN!,Entretenimiento,Argentina,Por determinar,497000,100,explicit_country,metadata_AR,https://youtube.com/channel/UCRq4cdMm6vAyMLbjZy3WDfA,2025-08-13
UCNnrPKMT-Fg4snqNl-CAZmA,Municipalidad de San Martin,Deportes,Argentina,Por determinar,1620,100,explicit_country,metadata_AR,https://youtube.com/channel/UCNnrPKMT-Fg4snqNl-CAZmA,2025-08-14
UCCKpA3rNzXVCEjiJ1A0QYPg,Inquietos Stream,Arte/Creatividad,Argentina,Por determinar,2390,100,explicit_country,metadata_AR,https://youtube.com/channel/UCCKpA3rNzXVCEjiJ1A0QYPg,2025-08-14
UCZXeQpzbFoyyZgNrLfW1RNQ,Laura Sterren - TAROT,Entretenimiento,Argentina,Por determinar,9240,100,explicit_country,metadata_AR,https://youtube.com/channel/UCZXeQpzbFoyyZgNrLfW1RNQ,2025-08-14
UCRc--JpvY9zvRz_Vm1eoHAA,Vorly Streaming,Arte/Creatividad,Argentina,Por determinar,2350,100,explicit_country,metadata_AR,https://youtube.com/channel/UCRc--JpvY9zvRz_Vm1eoHAA,2025-08-15
UCS9FlKpEVr8BV8VsYneooXw,Treekoo En Vivo,Música,Argentina,Por determinar,179000,100,explicit_country,metadata_AR,https://youtube.com/channel/UCS9FlKpEVr8BV8VsYneooXw,2025-08-15
UCRuY8kHZHaiqAAdjcgobsNw,Gobierno de la Provincia de Buenos Aires,Entretenimiento,Argentina,Por determinar,81500,100,explicit_country,metadata_AR,https://youtube.com/channel/UCRuY8kHZHaiqAAdjcgobsNw,2025-08-15
UCw94qWwcH5ET0Cippl_RBsQ,Inspección de Personas Jurídicas Córdoba,Estilo de Vida,Argentina,Por determinar,2680,100,explicit_country,metadata_AR,https://youtube.com/channel/UCw94qWwcH5ET0Cippl_RBsQ,2025-08-15
UCz8kSGYEBCY9DVJ-CJjEYdg,LA TRIBU TV,Música,Argentina,Por determinar,2480,100,explicit_country,metadata_AR,https://youtube.com/channel/UCz8kSGYEBCY9DVJ-CJjEYdg,2025-08-15
UCZ2mPbZcqhmDFzbSDkxZhOQ,Neutral,Charlas/Podcast,Argentina,Por determinar,10000,100,explicit_country,metadata_AR,https://youtube.com/channel/UCZ2mPbZcqhmDFzbSDkxZhOQ,2025-08-15
UC6pxDloDHKpI4HSqRS0vwiA, LA CALERA TELEVISIÓN,Entretenimiento,Argentina,Por determinar,1700,100,explicit_country,metadata_AR,https://youtube.com/channel/UC6pxDloDHKpI4HSqRS0vwiA,2025-08-15
UCYEM5y8k9EXgoE6edsPjusg,Hablemos Claro y Hagamos Algo Radio.101.9FM.,Deportes,Argentina,Por determinar,1560,100,explicit_country,metadata_AR,https://youtube.com/channel/UCYEM5y8k9EXgoE6edsPjusg,2025-08-15
UC8tSCC7MMP8HhRqfgxsoSVA,tiastreamer,Deportes,Argentina,Por determinar,694,100,explicit_country,metadata_AR,https://youtube.com/channel/UC8tSCC7MMP8HhRqfgxsoSVA,2025-08-15
UCquSa_zX6ZDxLD9sGhH1hQA,107.5 Mas Radio,Música,Argentina,Por determinar,501,100,explicit_country,metadata_AR,https://youtube.com/channel/UCquSa_zX6ZDxLD9sGhH1hQA,2025-08-16
UCBsfeW3lZh-HgPkJNlrmYJg,Masas Lunaticas ,Música,Argentina,Por determinar,1420,100,explicit_country,metadata_AR,https://youtube.com/channel/UCBsfeW3lZh-HgPkJNlrmYJg,2025-08-16
UCZZnXGzuxpiWoinw24qny1A,Luis Alberto Spinetta - Topic,Música,Buenos Aires,Por determinar,10300,70,explicit_country,"menciona_argentino, menciona_arg, modismos_1, locations_1",https://youtube.com/channel/UCZZnXGzuxpiWoinw24qny1A,2025-08-16
UCSK-GpCEBGHjBk80IfplA0A,A Rodar Transmisiones,Deportes,Argentina,Por determinar,2470,100,explicit_country,metadata_AR,https://youtube.com/channel/UCSK-GpCEBGHjBk80IfplA0A,2025-08-16
UCnCeWT6xLI0wvtusgaO6-kA,LV1 Radio Colon,Entretenimiento,Argentina,Por determinar,1270,100,explicit_country,metadata_AR,https://youtube.com/channel/UCnCeWT6xLI0wvtusgaO6-kA,2025-08-16
UCyTNuuFKINWHUDCoytDuLAw,Verónica Ressia,Estilo de Vida,Argentina,Por determinar,14900,100,explicit_country,metadata_AR,https://youtube.com/channel/UCyTNuuFKINWHUDCoytDuLAw,2025-08-16
UCVcv5g4bMSldUXzpWoQfS_g,PAREStv - El Canal de Luján,Deportes,Argentina,Por determinar,19200,100,explicit_country,metadata_AR,https://youtube.com/channel/UCVcv5g4bMSldUXzpWoQfS_g,2025-08-16
UCbJsmwjrCDDNINgngKvLUcg,Pasion Paternal 🎙🐞,Charlas/Podcast,Argentina,Por determinar,2760,100,explicit_country,metadata_AR,https://youtube.com/channel/UCbJsmwjrCDDNINgngKvLUcg,2025-08-17
UCzDQmwt2SS-BAibAwkqWMuw,Babidi Pavo Xeneize,Entretenimiento,Argentina,Por determinar,1410,100,explicit_country,metadata_AR,https://youtube.com/channel/UCzDQmwt2SS-BAibAwkqWMuw,2025-08-17
UCB1OO45mpo_1VmWg2s7VmPA,Parroquia Inmaculada Concepción de Belgrano,Entretenimiento,Argentina,Por determinar,9330,100,explicit_country,metadata_AR,https://youtube.com/channel/UCB1OO45mpo_1VmWg2s7VmPA,2025-08-17
UCSU_mVpWrHJJBu80_QVf-Uw,TAROT CARTAS QUE HABLAN,Entretenimiento,Argentina,Por determinar,1910,100,explicit_country,metadata_AR,https://youtube.com/channel/UCSU_mVpWrHJJBu80_QVf-Uw,2025-08-17
UC890_MOjB9KM06JdjHRP7NA,Comida de Gusano,Charlas/Podcast,Argentina,Por determinar,854,100,explicit_country,metadata_AR,https://youtube.com/channel/UC890_MOjB9KM06JdjHRP7NA,2025-08-18
UCU29V4NQx7u69CVr6u1YkUw,Poder Social ,Charlas/Podcast,Argentina,Por determinar,693,70,local_code,"codigo_ARGENTINA, menciona_argentina, menciona_arg",https://youtube.com/channel/UCU29V4NQx7u69CVr6u1YkUw,2025-08-18
UCs1gSl7buMjEk8V1CtvNHfA,Radio Morenita Del Valle,Arte/Creatividad,Argentina,Por determinar,1150,100,explicit_country,metadata_AR,https://youtube.com/channel/UCs1gSl7buMjEk8V1CtvNHfA,2025-08-19
UCMgF8DjG150pEWHbSK3sgDw,AlkaarGG,Entretenimiento,Argentina,Por determinar,585,100,explicit_country,metadata_AR,https://youtube.com/channel/UCMgF8DjG150pEWHbSK3sgDw,2025-08-19
UCgrEvFEk3-QUUdA7Cuk0h4w,CINCUENTA Y CUATRO NUEVE ONCE,Entretenimiento,Argentina,Por determinar,501,100,explicit_country,metadata_AR,https://youtube.com/channel/UCgrEvFEk3-QUUdA7Cuk0h4w,2025-08-19
UC6vx1NL0-TfIRa7_fz_dINg,ᵒᶠᶠᶤᶜᶤᵃˡ ﾂdaniel097,Gaming,Argentina,Por determinar,25500,100,explicit_country,metadata_AR,https://youtube.com/channel/UC6vx1NL0-TfIRa7_fz_dINg,2025-08-19
UCz_GQfPwA9vlsW61Fb6DoRA,Jujuy Play,Estilo de Vida,Argentina,Por determinar,670,100,explicit_country,metadata_AR,https://youtube.com/channel/UCz_GQfPwA9vlsW61Fb6DoRA,2025-08-19
UC_HmnbOUGntK97PGUIXF9HA,Sara's Tech,Tecnología,Argentina,Por determinar,402000,100,explicit_country,metadata_AR,https://youtube.com/channel/UC_HmnbOUGntK97PGUIXF9HA,2025-08-19
UCPjmJhY3rAIaTOJoJ3TlH5A,Monos en Bolas,Música,Argentina,Por determinar,725,100,explicit_country,metadata_AR,https://youtube.com/channel/UCPjmJhY3rAIaTOJoJ3TlH5A,2025-08-20
UC-n4vaq7dxOQ9Q2Lweab-sw,LLAMA DE FUEGO Y PODER,Entretenimiento,Argentina,Por determinar,4180,100,explicit_country,metadata_AR,https://youtube.com/channel/UC-n4vaq7dxOQ9Q2Lweab-sw,2025-08-20
UCuJ7-g9T1UH3l18dBOBz42g,DALE GAS!!!,Música,Argentina,Por determinar,10000,100,explicit_country,metadata_AR,https://youtube.com/channel/UCuJ7-g9T1UH3l18dBOBz42g,2025-08-20
UCl0fpq_iN8YmbwTW8wrp5cQ,COYA TV,Música,Argentina,Por determinar,5050,100,explicit_country,metadata_AR,https://youtube.com/channel/UCl0fpq_iN8YmbwTW8wrp5cQ,2025-08-20
UCb96kOYkt71XPoz7bObNFpw,Uni Almirante 🖤💛,Entretenimiento,Argentina,Por determinar,805,100,explicit_country,metadata_AR,https://youtube.com/channel/UCb96kOYkt71XPoz7bObNFpw,2025-08-20
UC27EiNMPIE3V7jEV8C9wIZw,Emilia Mernes Musica,Música,Buenos Aires,Por determinar,23600,82,local_code,"codigo_ARGENTINA, menciona_argentina, menciona_arg, locations_1",https://youtube.com/channel/UC27EiNMPIE3V7jEV8C9wIZw,2025-08-20
UC7O-GHQOzDxc3DbzVGT4hOA,SENTIMIENTO NARANJA ,Deportes,Argentina,Por determinar,4050,100,explicit_country,metadata_AR,https://youtube.com/channel/UC7O-GHQOzDxc3DbzVGT4hOA,2025-08-20
UCo878TbC60CSQ-fp2xeMLrQ,UX Producciones,Educativo,Argentina,Por determinar,3000,100,explicit_country,metadata_AR,https://youtube.com/channel/UCo878TbC60CSQ-fp2xeMLrQ,2025-08-21
UCxwAf-R1kNdzuepWtx3u1_A,Racing Online,Deportes,Argentina,Por determinar,19400,100,explicit_country,metadata_AR,https://youtube.com/channel/UCxwAf-R1kNdzuepWtx3u1_A,2025-08-21
UCBaz0mtYEorzJEiczc3_P-Q,La Ranchada,Estilo de Vida,Argentina,Por determinar,2600,100,explicit_country,metadata_AR,https://youtube.com/channel/UCBaz0mtYEorzJEiczc3_P-Q,2025-08-21
UCxKa9DxuQyhlotXjFp9FhMA,Aires de Rock La Plata,Música,Argentina,Por determinar,1000,100,explicit_country,metadata_AR,https://youtube.com/channel/UCxKa9DxuQyhlotXjFp9FhMA,2025-08-21
UClOfGUgIh_t1JeHTvBaSUPw,Tiempo de Seguros,Charlas/Podcast,Argentina,Por determinar,8020,100,explicit_country,metadata_AR,https://youtube.com/channel/UClOfGUgIh_t1JeHTvBaSUPw,2025-08-21
UCzbCXDNElTdk1pqm7MAK3Vw,Carlosgarciashow Oficial,Música,Argentina,Por determinar,1520,100,explicit_country,metadata_AR,https://youtube.com/channel/UCzbCXDNElTdk1pqm7MAK3Vw,2025-08-21
UC69RgHbxqINcPopSpa8iWfg,Krackmati1109,Gaming,Argentina,Por determinar,17800,100,explicit_country,metadata_AR,https://youtube.com/channel/UC69RgHbxqINcPopSpa8iWfg,2025-08-21
UCIiLm5EIXYpS1nO80iacNHA,Franco Joaquín Ferreyra,Música,Argentina,Por determinar,2390,100,explicit_country,metadata_AR,https://youtube.com/channel/UCIiLm5EIXYpS1nO80iacNHA,2025-08-21
UCJdl4Fi3otMJdUCZj0pqXhg,Debb Sin Filtros,Entretenimiento,Argentina,Por determinar,1410,100,explicit_country,metadata_AR,https://youtube.com/channel/UCJdl4Fi3otMJdUCZj0pqXhg,2025-08-21
UCB00_TIMJISwWPgt6MSunGQ,Tribuno Streaming,Deportes,Argentina,Por determinar,675,100,explicit_country,metadata_AR,https://youtube.com/channel/UCB00_TIMJISwWPgt6MSunGQ,2025-08-22
UCR47xm2nQhR6dF4jAyXgagA,El Tornado Stream,Música,Argentina,Por determinar,777,95,local_code,"codigo_ARGENTINA, menciona_argentina, menciona_argentino, menciona_arg",https://youtube.com/channel/UCR47xm2nQhR6dF4jAyXgagA,2025-08-22
UC5fijp9AmW6pzg_vqWBHZWg,La Base - Topic,Música,Buenos Aires,Por determinar,7640,92,local_code,"codigo_ARGENTINA, menciona_argentina, menciona_arg, modismos_1, locations_1",https://youtube.com/channel/UC5fijp9AmW6pzg_vqWBHZWg,2025-08-22
UC1XGF4vhAKosCWHR-74C-Ng,AFA SCL,Entretenimiento,Argentina,Por determinar,2810,100,explicit_country,metadata_AR,https://youtube.com/channel/UC1XGF4vhAKosCWHR-74C-Ng,2025-08-22
UCNpbzF6aGNJQvywzro7LP7A,Conurbania ,Charlas/Podcast,Argentina,Por determinar,2220,100,explicit_country,metadata_AR,https://youtube.com/channel/UCNpbzF6aGNJQvywzro7LP7A,2025-08-22
UC6GCHNJjSxMVDtZruCs19rQ,GRUPO CONDES DE AMÉRICA limberg nuñez,Estilo de Vida,Argentina,Por determinar,25100,100,explicit_country,metadata_AR,https://youtube.com/channel/UC6GCHNJjSxMVDtZruCs19rQ,2025-08-22
UCWuPElpiygrNEVGNbVUeGvQ,VozdeHechicera,Estilo de Vida,Argentina,Por determinar,1030,100,explicit_country,metadata_AR,https://youtube.com/channel/UCWuPElpiygrNEVGNbVUeGvQ,2025-08-22
UCR5LtHs_5PI1Ok9jougz36Q,Taller de streaming,Música,Argentina,Por determinar,533,100,explicit_country,metadata_AR,https://youtube.com/channel/UCR5LtHs_5PI1Ok9jougz36Q,2025-08-23
UCPPQTGYGbaAG45E57lEX7Uw,CalaRecords,Música,Argentina,Por determinar,565,100,explicit_country,metadata_AR,https://youtube.com/channel/UCPPQTGYGbaAG45E57lEX7Uw,2025-08-23
UCokOCUkSeN-vUcXCdcgRkKg,Diario EL NORTE,Deportes,Argentina,Por determinar,2440,100,explicit_country,metadata_AR,https://youtube.com/channel/UCokOCUkSeN-vUcXCdcgRkKg,2025-08-23
UCRmiovzpc5JPZG9wnIg_hyg,FM SOL TV ,Música,Argentina,Por determinar,6380,100,explicit_country,metadata_AR,https://youtube.com/channel/UCRmiovzpc5JPZG9wnIg_hyg,2025-08-24
UCSz-11ASZYKZUBd53UrzQnw,Radio Maná Online PODCAST,Charlas/Podcast,Argentina,Por determinar,7860,100,explicit_country,metadata_AR,https://youtube.com/channel/UCSz-11ASZYKZUBd53UrzQnw,2025-08-24
UC1Y7YnzBNnrHwNm5CZ6wWdA,Grupo Educativo PsicoSocial,Educativo,Argentina,Por determinar,587,95,local_code,"codigo_ARGENTINA, menciona_argentina, menciona_argentino, menciona_arg",https://youtube.com/channel/UC1Y7YnzBNnrHwNm5CZ6wWdA,2025-08-24
UCjokR7Wwp6Yuw_MTNwNY7HQ,OVEJA NEGRA,Charlas/Podcast,Argentina,Por determinar,635,100,explicit_country,metadata_AR,https://youtube.com/channel/UCjokR7Wwp6Yuw_MTNwNY7HQ,2025-08-24
UCBstOYpttHvVB8HmVsz00tw,Chimba Producciones,Entretenimiento,Argentina,Por determinar,151000,100,explicit_country,metadata_AR,https://youtube.com/channel/UCBstOYpttHvVB8HmVsz00tw,2025-08-24
UCY-mCi3NqKbMW2OvFDFlReg,LIGA ARGENTINA,Deportes,Argentina,Por determinar,2470,70,local_code,"codigo_ARGENTINA, menciona_argentina, menciona_arg",https://youtube.com/channel/UCY-mCi3NqKbMW2OvFDFlReg,2025-08-24
UCJ9CibdIF2SHOw5UErEJemQ,El UNO TV,Música,Argentina,Por determinar,2010,100,explicit_country,metadata_AR,https://youtube.com/channel/UCJ9CibdIF2SHOw5UErEJemQ,2025-08-24
UCffR4X59wDMLhgXE8vwvSuQ,Alejandro Pueblas,Entretenimiento,Argentina,Por determinar,89100,100,explicit_country,metadata_AR,https://youtube.com/channel/UCffR4X59wDMLhgXE8vwvSuQ,2025-08-25
UCOEfC01xcEN2e_Dju2MP88Q,Radio LT7 AM 900,Charlas/Podcast,Argentina,Por determinar,17100,100,explicit_country,metadata_AR,https://youtube.com/channel/UCOEfC01xcEN2e_Dju2MP88Q,2025-08-25
UCEskFFvcTL2xEIGVloprlQA,Grupo Radial Centro 🎙️,Música,Córdoba,Por determinar,860,82,local_code,"codigo_ARGENTINA, menciona_argentina, menciona_arg, locations_1",https://youtube.com/channel/UCEskFFvcTL2xEIGVloprlQA,2025-08-25
UCNE8FNwUoqg7L7_KhmVrRxQ,Radio Nuevo Tiempo Argentina,Estilo de Vida,Argentina,Por determinar,502,100,explicit_country,metadata_AR,https://youtube.com/channel/UCNE8FNwUoqg7L7_KhmVrRxQ,2025-08-25
UCluV_ArZV6NOdQIWiXTJx3g,La Voz,Música,Argentina,Por determinar,195000,100,explicit_country,metadata_AR,https://youtube.com/channel/UCluV_ArZV6NOdQIWiXTJx3g,2025-08-25
UCpIjkLTuUrYJklz-33XH41Q,Cielo FM ,Charlas/Podcast,Argentina,Por determinar,2530,100,explicit_country,metadata_AR,https://youtube.com/channel/UCpIjkLTuUrYJklz-33XH41Q,2025-08-26
UCJHev0BCn9p6WtqAPLG0TKA,Jordan.AGamer,Gaming,Argentina,Por determinar,2240,100,explicit_country,metadata_AR,https://youtube.com/channel/UCJHev0BCn9p6WtqAPLG0TKA,2025-08-26
UCkZ-wWxq46THSmabz4Xbb3A,Telediario Digital,Charlas/Podcast,Argentina,Por determinar,43300,100,explicit_country,metadata_AR,https://youtube.com/channel/UCkZ-wWxq46THSmabz4Xbb3A,2025-08-26
UC3vyfMR0VdOYXf-7IvSIj-w,Tucumán Paranormal - La Conexión,Entretenimiento,Argentina,Por determinar,3650,100,explicit_country,metadata_AR,https://youtube.com/channel/UC3vyfMR0VdOYXf-7IvSIj-w,2025-08-26
UCAborg8VX5LcsOv65zsn0GQ,⚡El Tarot de Mauge⚡,Entretenimiento,Argentina,Por determinar,16100,100,explicit_country,metadata_AR,https://youtube.com/channel/UCAborg8VX5LcsOv65zsn0GQ,2025-08-26
UCMlf-p1ck2pXDLJdHtMzGmA,Verónica Peyronel,Música,Argentina,Por determinar,761,100,explicit_country,metadata_AR,https://youtube.com/channel/UCMlf-p1ck2pXDLJdHtMzGmA,2025-08-27
UCWjwYCM2m-lSVGyulCS2X5A,Asociación Tucumana de Hockey Oficial,Charlas/Podcast,Argentina,Por determinar,3030,100,explicit_country,metadata_AR,https://youtube.com/channel/UCWjwYCM2m-lSVGyulCS2X5A,2025-08-28
UCQeyDDFM08BXZqj-e-DuMug,Metro 95.1 ,Charlas/Podcast,Argentina,Por determinar,17200,100,explicit_country,metadata_AR,https://youtube.com/channel/UCQeyDDFM08BXZqj-e-DuMug,2025-08-28
UCL7deqS51ZnbHl4WvcR9adQ,APuroFutbol03,Deportes,Argentina,Por determinar,4380,100,explicit_country,metadata_AR,https://youtube.com/channel/UCL7deqS51ZnbHl4WvcR9adQ,2025-08-28
UCLUYU7iIX2jC7XUrqR9My_g,UBAXXI,Educativo,Argentina,Por determinar,230000,100,explicit_country,metadata_AR,https://youtube.com/channel/UCLUYU7iIX2jC7XUrqR9My_g,2025-08-28
UC6UNAtHxhjnYlV_1FF-l4zA,Buenos Aires Panorama,Arte/Creatividad,Argentina,Por determinar,2590,100,explicit_country,metadata_AR,https://youtube.com/channel/UC6UNAtHxhjnYlV_1FF-l4zA,2025-08-29
UCqUEez84ZVZzB35Wr7e0Sbw,Sol Play 91.5,Educativo,Argentina,Por determinar,7910,100,explicit_country,metadata_AR,https://youtube.com/channel/UCqUEez84ZVZzB35Wr7e0Sbw,2025-08-29
UCcPlX20SIPcjVTk4TskKJXg,MAPUCHITO NOTICIAS,Entretenimiento,Argentina,Por determinar,41300,100,explicit_country,metadata_AR,https://youtube.com/channel/UCcPlX20SIPcjVTk4TskKJXg,2025-08-29
UCXLeF3KDcvk5T4sIXX0PUDw,VEO NOTICIAS,Deportes,Argentina,Por determinar,6060,100,explicit_country,metadata_AR,https://youtube.com/channel/UCXLeF3KDcvk5T4sIXX0PUDw,2025-08-29
UC-SO9nJGrBH8Jnqdekd6_mw,Lat Stream,Educativo,Argentina,Por determinar,6810,100,explicit_country,metadata_AR,https://youtube.com/channel/UC-SO9nJGrBH8Jnqdekd6_mw,2025-08-30
UCtCy7PYD33HMn7p9a9_IDYw,MAS POSITIVO HD,Entretenimiento,Argentina,Por determinar,2400,100,explicit_country,metadata_AR,https://youtube.com/channel/UCtCy7PYD33HMn7p9a9_IDYw,2025-08-30
UCE6hqyEtjaYyChXFKSNHQ3g,Chutiando ,Deportes,Argentina,Por determinar,2140,100,explicit_country,metadata_AR,https://youtube.com/channel/UCE6hqyEtjaYyChXFKSNHQ3g,2025-08-30
UCzPBSBlmsmauCI6u9DGMIWA,LANÚS 2000 Tv,Gaming,Argentina,Por determinar,4850,100,explicit_country,metadata_AR,https://youtube.com/channel/UCzPBSBlmsmauCI6u9DGMIWA,2025-08-31
UCT1rehKCk-4hQ9CTj0AnRbg,ElAvisperook,Entretenimiento,Argentina,Por determinar,1050,100,explicit_country,metadata_AR,https://youtube.com/channel/UCT1rehKCk-4hQ9CTj0AnRbg,2025-08-31
UCTYpmn1630BfqLH2jmVYzAg,El Tribuno Salta,Entretenimiento,Argentina,Por determinar,108000,100,explicit_country,metadata_AR,https://youtube.com/channel/UCTYpmn1630BfqLH2jmVYzAg,2025-08-31
UCqDeZMT2I5lxmRT2K1ZlcIA,C&C Cumbia & Cuarteto,Arte/Creatividad,Argentina,Por determinar,16200,100,explicit_country,metadata_AR,https://youtube.com/channel/UCqDeZMT2I5lxmRT2K1ZlcIA,2025-08-31
UCa1UtUJNopKq_6PdSJ9kolQ,El Tren de la Banda,Música,Argentina,Por determinar,5920,100,explicit_country,metadata_AR,https://youtube.com/channel/UCa1UtUJNopKq_6PdSJ9kolQ,2025-08-31
UChjg411BTXq5PwgUj5yDBTw,FRANKO BONETTO,Deportes,Argentina,Por determinar,417000,100,explicit_country,metadata_AR,https://youtube.com/channel/UChjg411BTXq5PwgUj5yDBTw,2025-08-31
UCb5-VAX-_Mo6f9PbViJT-qA,Tiempo Streaming,Charlas/Podcast,Argentina,Por determinar,750,100,explicit_country,metadata_AR,https://youtube.com/channel/UCb5-VAX-_Mo6f9PbViJT-qA,2025-09-01
UC_Icl9nHn_jS1U1MFfVKK8w,Pogueando,Entretenimiento,Argentina,Por determinar,3030,100,explicit_country,metadata_AR,https://youtube.com/channel/UC_Icl9nHn_jS1U1MFfVKK8w,2025-09-01
UCr73PvhsxV8RCuzM60bSVwA,Ciudad Magazine,Entretenimiento,Argentina,Por determinar,254000,100,explicit_country,metadata_AR,https://youtube.com/channel/UCr73PvhsxV8RCuzM60bSVwA,2025-09-01
UCTDWq03CqnbI9LUuOKVJgtA,Nick Ahumada,Gaming,Argentina,Por determinar,588,100,explicit_country,metadata_AR,https://youtube.com/channel/UCTDWq03CqnbI9LUuOKVJgtA,2025-09-01
UCkcIs6IcBw75U2L5DOYGOZg,lagimeyeltaino,Música,Argentina,Por determinar,3030,100,explicit_country,metadata_AR,https://youtube.com/channel/UCkcIs6IcBw75U2L5DOYGOZg,2025-09-01
UC34VK3NlJKJYjaPEwsKkPcg,Re Stream TV ,Entretenimiento,Misiones,Por determinar,1380,73,explicit_country,"menciona_argentina, menciona_arg, modismos_1, locations_1",https://youtube.com/channel/UC34VK3NlJKJYjaPEwsKkPcg,2025-09-01
UCAgGq6sf2YRVqycl_DDYmVA,Equipo Desafío Radio,Charlas/Podcast,Argentina,Por determinar,16900,100,explicit_country,metadata_AR,https://youtube.com/channel/UCAgGq6sf2YRVqycl_DDYmVA,2025-09-02
UCUS9FgBgUSMbdmnCZTG1MGg,Antonio Ríos - Topic,Música,Argentina,Por determinar,2390,100,local_code,"codigo_ARGENTINA, menciona_argentina, menciona_argentino, menciona_argentinos, menciona_arg",https://youtube.com/channel/UCUS9FgBgUSMbdmnCZTG1MGg,2025-09-02
UCxAHnTY2VeFsIgngLlR_4Ow,CAMPO DIRECTO TV,Charlas/Podcast,Argentina,Por determinar,5890,100,explicit_country,metadata_AR,https://youtube.com/channel/UCxAHnTY2VeFsIgngLlR_4Ow,2025-09-02
UCT8Moh9ZCUvUwbTf00ZiYsg,Cristina Fernández de Kirchner,Estilo de Vida,Argentina,Por determinar,298000,100,explicit_country,metadata_AR,https://youtube.com/channel/UCT8Moh9ZCUvUwbTf00ZiYsg,2025-09-02
UC9__9QhrT8ggoCoFUUmciQQ,DataChaco Stream,Arte/Creatividad,Argentina,Por determinar,501,100,explicit_country,metadata_AR,https://youtube.com/channel/UC9__9QhrT8ggoCoFUUmciQQ,2025-09-03
UCirwDPUvZ5f25ToujX1UnCg,ENTRETIEMPO ,Música,Argentina,Por determinar,1790,100,explicit_country,metadata_AR,https://youtube.com/channel/UCirwDPUvZ5f25ToujX1UnCg,2025-09-03
UC3t2rnJOpedx7ek0H6LmR3g,Reino de Ángeles - Mariel Romero,Estilo de Vida,Argentina,Por determinar,12500,100,explicit_country,metadata_AR,https://youtube.com/channel/UC3t2rnJOpedx7ek0H6LmR3g,2025-09-03
UCmaMcXXnARv3f-uqHaffjfw,LuchoExisto,Música,Argentina,Por determinar,1650,100,explicit_country,metadata_AR,https://youtube.com/channel/UCmaMcXXnARv3f-uqHaffjfw,2025-09-03
UCjEepVESC0z984zX0a6d-pA,QNTLC,Educativo,Argentina,Por determinar,497000,100,explicit_country,metadata_AR,https://youtube.com/channel/UCjEepVESC0z984zX0a6d-pA,2025-09-03
UC6_sxVhPAegxFNhzLP2NBxw,CHIKEFTÉ,Tecnología,Argentina,Por determinar,535,70,local_code,"codigo_BA, menciona_argentina, menciona_arg",https://youtube.com/channel/UC6_sxVhPAegxFNhzLP2NBxw,2025-09-03
UCplhghBasIrRghKj_09DhGg,Antezana 247 | La Mansión,Música,Argentina,Por determinar,4300,100,explicit_country,metadata_AR,https://youtube.com/channel/UCplhghBasIrRghKj_09DhGg,2025-09-03
UCXjQzXmYqgayw9SewXwyzLg,Meta Guacha - Topic,Educativo,Argentina,Por determinar,6320,70,local_code,"codigo_ARGENTINA, menciona_argentina, menciona_arg",https://youtube.com/channel/UCXjQzXmYqgayw9SewXwyzLg,2025-09-04
UCVP3HnpMwsj-hJT0K3Fowvw,Club 20,Deportes,Argentina,Por determinar,2030,100,explicit_country,metadata_AR,https://youtube.com/channel/UCVP3HnpMwsj-hJT0K3Fowvw,2025-09-04
UCn1ajCSo55Zwd0v1fZVJ66g,Agape Misión a las Naciones,Entretenimiento,Argentina,Por determinar,8620,100,explicit_country,metadata_AR,https://youtube.com/channel/UCn1ajCSo55Zwd0v1fZVJ66g,2025-09-04
UCm7GjwjxpMK0AjeirI59gvw,Gritalo!,Charlas/Podcast,Argentina,Por determinar,14800,100,explicit_country,metadata_AR,https://youtube.com/channel/UCm7GjwjxpMK0AjeirI59gvw,2025-09-04
UCwq2vEa11mrAp-2SSV3YyeA,Boca es Boca,Entretenimiento,Argentina,Por determinar,12700,100,explicit_country,metadata_AR,https://youtube.com/channel/UCwq2vEa11mrAp-2SSV3YyeA,2025-09-05
UC6r-75wZmz9wfM3b7bC7t8w,Federación Ecuestre Argentina,Deportes,Argentina,Por determinar,1200,100,explicit_country,metadata_AR,https://youtube.com/channel/UC6r-75wZmz9wfM3b7bC7t8w,2025-09-05
UC1hge_7JW53w89_eomF1qfw,MikuConcerts,Música,Argentina,Por determinar,14500,100,explicit_country,metadata_AR,https://youtube.com/channel/UC1hge_7JW53w89_eomF1qfw,2025-09-05
UCUMT08syWzDpL0ooqgy8wOQ,Vale Todo,Música,Argentina,Por determinar,26800,100,explicit_country,metadata_AR,https://youtube.com/channel/UCUMT08syWzDpL0ooqgy8wOQ,2025-09-05
UCsTU_10R75OBwvWiwmj18iA,Apostol Fabián y Marcela Pierotti.Oficial,Entretenimiento,Argentina,Por determinar,1200,100,explicit_country,metadata_AR,https://youtube.com/channel/UCsTU_10R75OBwvWiwmj18iA,2025-09-05
UCXo0f0QbzojzDkXbUvb-RqQ,Cadena Popular,Música,Argentina,Por determinar,18700,100,explicit_country,metadata_AR,https://youtube.com/channel/UCXo0f0QbzojzDkXbUvb-RqQ,2025-09-05
